title,views,likes,comment_count
Video 18920,724032,43864,581
Video 18921,312805,39333,7935
Video 18922,101716,43599,7948
Video 18923,996626,48396,8425
Video 18924,32410,27650,5971
Video 18925,154750,18518,5469
Video 18926,633458,42805,6894
Video 18927,118707,12571,4512
Video 18928,695564,7752,8871
Video 18929,187473,43638,717
Video 18930,992983,43659,9563
Video 18931,149832,41788,9773
Video 18932,604621,37664,3805
Video 18933,678073,38398,4202
Video 18934,99727,37569,5559
Video 18935,645325,14032,7063
Video 18936,922288,41439,6281
Video 18937,783604,44873,3150
Video 18938,813240,33616,3280
Video 18939,495603,853,2175
Video 18940,59777,25914,484
Video 18941,504877,37182,5850
Video 18942,571051,37692,1461
Video 18943,422595,30719,1128
Video 18944,454283,16754,589
Video 18945,965123,12183,5463
Video 18946,390774,12657,1282
Video 18947,411338,19139,7251
Video 18948,362484,34751,4230
Video 18949,739668,2452,5042
Video 18950,140212,12262,6338
Video 18951,409179,41933,9115
Video 18952,582125,29270,2945
Video 18953,213963,34244,5245
Video 18954,728808,1215,15
Video 18955,509311,8340,3911
Video 18956,379768,9875,9902
Video 18957,588345,35892,4614
Video 18958,257828,40486,3402
Video 18959,894099,34581,6681
Video 18960,96434,7514,9702
Video 18961,154543,17876,555
Video 18962,873404,42726,1619
Video 18963,268305,6112,3951
Video 18964,925794,28843,4707
Video 18965,23939,40430,7240
Video 18966,394445,30838,4624
Video 18967,111759,40711,5579
Video 18968,565686,49233,8200
Video 18969,254833,13735,5040
Video 18970,903255,7761,7036
Video 18971,931247,31989,7210
Video 18972,867143,5396,1215
Video 18973,424775,3332,335
Video 18974,464443,48514,3565
Video 18975,736744,26116,4457
Video 18976,699544,7555,6401
Video 18977,491096,31454,3706
Video 18978,333442,45055,5743
Video 18979,558263,32721,9942
Video 18980,703736,48326,9840
Video 18981,685360,12308,3822
Video 18982,974224,12916,7248
Video 18983,663906,13776,1607
Video 18984,588132,3563,5601
Video 18985,625167,1459,4312
Video 18986,916226,24623,5751
Video 18987,865033,41492,208
Video 18988,65029,39743,1129
Video 18989,304871,14432,9334
Video 18990,629990,47064,3127
Video 18991,422956,25518,2779
Video 18992,977367,37047,9665
Video 18993,814233,42320,8926
Video 18994,664487,13398,8983
Video 18995,607187,30323,9170
Video 18996,135688,21601,7223
Video 18997,470176,15870,8275
Video 18998,914438,39526,717
Video 18999,94609,31766,2951
Video 19000,714611,37551,5528
Video 19001,649390,3701,4332
Video 19002,593603,23240,2302
Video 19003,634248,18552,7142
Video 19004,59977,15417,5118
Video 19005,514361,17384,2545
Video 19006,936426,40371,3176
Video 19007,356160,17887,4550
Video 19008,977504,9756,3145
Video 19009,853910,21924,1104
Video 19010,388788,33416,62
Video 19011,593794,36146,3145
Video 19012,599069,36083,9780
Video 19013,374716,37677,4811
Video 19014,258828,22746,7925
Video 19015,975110,23278,2693
Video 19016,716715,41196,4939
Video 19017,715598,3698,1748
Video 19018,41981,43122,9874
Video 19019,641051,44644,990
Video 19020,198523,21243,2540
Video 19021,762013,43885,5363
Video 19022,432339,13735,9929
Video 19023,151963,6416,7036
Video 19024,569120,29448,4525
Video 19025,217716,38726,4830
Video 19026,812423,11690,6903
Video 19027,649322,18686,6588
Video 19028,744353,39385,6715
Video 19029,794752,47845,4213
Video 19030,441747,48453,2439
Video 19031,227875,5539,7147
Video 19032,440606,25962,5242
Video 19033,918209,26355,9668
Video 19034,412593,39262,5189
Video 19035,796494,9380,7798
Video 19036,67580,18338,7303
Video 19037,291775,6256,7867
Video 19038,555267,3288,1148
Video 19039,399757,24528,4406
Video 19040,406584,46607,66
Video 19041,763000,18162,1185
Video 19042,113524,4065,5303
Video 19043,13948,40632,270
Video 19044,732454,48134,52
Video 19045,152814,20456,3933
Video 19046,66210,40236,3153
Video 19047,459744,6233,5694
Video 19048,122371,45961,5953
Video 19049,211700,48291,1092
Video 19050,10311,23841,5996
Video 19051,707383,31612,526
Video 19052,566514,12788,3046
Video 19053,486579,44344,6171
Video 19054,788532,48830,21
Video 19055,365147,6121,1888
Video 19056,45328,13590,3470
Video 19057,215990,7322,1616
Video 19058,813847,45964,2830
Video 19059,755369,43687,1296
Video 19060,638123,26274,4737
Video 19061,735275,21866,8863
Video 19062,634399,19286,6447
Video 19063,348546,46088,979
Video 19064,257832,13369,6697
Video 19065,822801,8018,140
Video 19066,410851,7979,5961
Video 19067,837390,40694,3491
Video 19068,297640,12408,762
Video 19069,889707,19044,7479
Video 19070,814813,24907,8376
Video 19071,779594,5320,877
Video 19072,847506,38701,4182
Video 19073,153126,36931,9499
Video 19074,608827,16767,8561
Video 19075,558905,46273,2520
Video 19076,748933,10804,9253
Video 19077,590618,44348,6732
Video 19078,456884,4998,5035
Video 19079,15712,24956,1124
Video 19080,170477,8727,4076
Video 19081,656751,30359,2197
Video 19082,914249,46150,8638
Video 19083,82622,6223,3400
Video 19084,923083,20086,8361
Video 19085,157302,16722,6812
Video 19086,281186,47929,3138
Video 19087,562823,34284,8933
Video 19088,623692,41425,256
Video 19089,919455,36449,9657
Video 19090,985013,11824,7609
Video 19091,839768,18532,4198
Video 19092,863616,37814,4204
Video 19093,523917,46553,6851
Video 19094,567685,1095,7547
Video 19095,471597,6010,9618
Video 19096,240424,4664,521
Video 19097,346692,41543,9589
Video 19098,419403,47407,894
Video 19099,124272,1786,715
Video 19100,527515,34687,9118
Video 19101,165874,44448,3437
Video 19102,15988,25373,7297
Video 19103,53874,18830,5236
Video 19104,891665,41814,7833
Video 19105,590353,4536,7953
Video 19106,913415,26848,552
Video 19107,243322,25011,3342
Video 19108,957166,4146,4683
Video 19109,586788,17681,8827
Video 19110,589437,23075,9614
Video 19111,430598,21235,6051
Video 19112,764014,6593,5114
Video 19113,115492,31204,5834
Video 19114,256026,49734,9984
Video 19115,789113,15929,5904
Video 19116,8450,48871,6417
Video 19117,279427,878,2565
Video 19118,116933,16297,2662
Video 19119,688569,22286,4367
Video 19120,827397,41804,3228
Video 19121,269843,2762,3321
Video 19122,271855,7887,7622
Video 19123,30548,31687,2528
Video 19124,174935,1766,9108
Video 19125,751252,19612,5539
Video 19126,522039,41651,5555
Video 19127,95348,28053,9913
Video 19128,550166,23382,2090
Video 19129,764577,29779,1219
Video 19130,639409,37398,8227
Video 19131,605208,11658,9259
Video 19132,502945,23393,4008
Video 19133,513388,35660,4465
Video 19134,269132,3484,1024
Video 19135,808880,12342,5218
Video 19136,218145,17122,297
Video 19137,737284,30743,1543
Video 19138,924906,14069,2359
Video 19139,796086,35874,4294
Video 19140,484884,10118,8621
Video 19141,172960,27521,5587
Video 19142,541999,1658,2919
Video 19143,825679,6171,7284
Video 19144,740103,14354,5649
Video 19145,641586,31659,8044
Video 19146,694408,9383,7823
Video 19147,45403,10244,2058
Video 19148,612438,31074,9845
Video 19149,349035,1109,4352
Video 19150,35006,34864,6305
Video 19151,423608,7493,8983
Video 19152,110288,36490,2056
Video 19153,107453,756,5619
Video 19154,491633,16569,1821
Video 19155,474198,47715,3021
Video 19156,504397,5733,6877
Video 19157,380339,41126,6894
Video 19158,730825,18191,164
Video 19159,752833,27871,6219
Video 19160,105575,32336,2637
Video 19161,314974,26572,6777
Video 19162,704908,38041,6469
Video 19163,854063,48025,3269
Video 19164,99182,25078,1030
Video 19165,120494,27283,8235
Video 19166,822871,43674,7186
Video 19167,978472,34544,3278
Video 19168,929740,14104,9655
Video 19169,582225,46401,7103
Video 19170,685807,21062,377
Video 19171,282808,11928,8950
Video 19172,677542,23017,2358
Video 19173,78108,22762,3430
Video 19174,376693,8109,6521
Video 19175,340222,12792,5735
Video 19176,687725,7276,4832
Video 19177,714629,18324,6927
Video 19178,848666,31711,6580
Video 19179,543990,41071,7574
Video 19180,203060,35762,3553
Video 19181,966185,9559,9473
Video 19182,739240,23871,3362
Video 19183,234114,32002,8051
Video 19184,214667,2999,3183
Video 19185,527350,1789,4775
Video 19186,387054,46009,7454
Video 19187,609649,38627,6490
Video 19188,44941,2607,2581
Video 19189,208864,5013,9172
Video 19190,953541,35568,5724
Video 19191,741487,4515,4152
Video 19192,413061,34432,7580
Video 19193,527240,9045,987
Video 19194,807646,20622,8955
Video 19195,945243,11967,6188
Video 19196,822644,15289,7513
Video 19197,567737,44400,5091
Video 19198,867312,478,6779
Video 19199,565018,14726,6578
Video 19200,544936,5920,9339
Video 19201,633912,42930,4102
Video 19202,991348,26825,3322
Video 19203,554688,15567,7908
Video 19204,864768,9007,74
Video 19205,775728,37784,9288
Video 19206,173971,48174,7296
Video 19207,103214,47067,6572
Video 19208,521922,41395,1863
Video 19209,840018,14692,7400
Video 19210,667589,14148,4785
Video 19211,847938,3222,6266
Video 19212,932892,36611,5004
Video 19213,107212,29651,1993
Video 19214,362860,35498,6692
Video 19215,351232,48786,8183
Video 19216,325559,48533,3059
Video 19217,823952,46411,7481
Video 19218,116964,32513,9457
Video 19219,666979,49660,5738
Video 19220,738028,14284,6895
Video 19221,906488,33427,1049
Video 19222,346335,4699,4706
Video 19223,739132,28082,7837
Video 19224,250772,13772,927
Video 19225,743937,48877,890
Video 19226,827941,13587,3796
Video 19227,491455,2277,5423
Video 19228,220791,16169,8783
Video 19229,114337,7766,1414
Video 19230,651845,32323,1539
Video 19231,344370,16195,9403
Video 19232,534344,44644,9102
Video 19233,86757,37237,2107
Video 19234,498680,30331,849
Video 19235,774104,30770,2430
Video 19236,227693,23926,2465
Video 19237,91134,15413,1648
Video 19238,684539,42427,8070
Video 19239,160605,34434,7220
Video 19240,229924,15108,700
Video 19241,710626,43458,1415
Video 19242,527409,10971,4427
Video 19243,970399,18727,3914
Video 19244,703884,49117,8998
Video 19245,933901,26854,5590
Video 19246,827233,33597,6218
Video 19247,951895,31575,2242
Video 19248,609015,18057,9291
Video 19249,89683,15899,6188
Video 19250,187603,41529,642
Video 19251,900935,822,7038
Video 19252,871300,34508,9924
Video 19253,682537,7720,9244
Video 19254,39044,4566,4831
Video 19255,568945,6519,9756
Video 19256,292398,4270,380
Video 19257,18459,45957,7738
Video 19258,966710,14547,882
Video 19259,791851,24837,72
Video 19260,512054,7057,7104
Video 19261,518460,6824,2758
Video 19262,215028,19777,6503
Video 19263,864888,8492,6715
Video 19264,784169,6896,6070
Video 19265,220575,33313,8172
Video 19266,81388,8242,5452
Video 19267,808336,22273,3027
Video 19268,53984,25239,8581
Video 19269,894995,31571,777
Video 19270,155621,19952,788
Video 19271,519599,8092,9401
Video 19272,449416,37681,381
Video 19273,916381,20183,599
Video 19274,129979,44277,2840
Video 19275,774900,9607,4612
Video 19276,514097,43578,5586
Video 19277,301117,46129,3067
Video 19278,609015,44306,5815
Video 19279,11533,16753,9455
Video 19280,547619,1870,7319
Video 19281,503246,11616,2359
Video 19282,680146,35209,6821
Video 19283,320725,5549,2124
Video 19284,46093,17391,4249
Video 19285,986741,4614,320
Video 19286,584592,43575,1652
Video 19287,95898,35692,5585
Video 19288,14447,12008,4496
Video 19289,329156,24623,3671
Video 19290,463415,22070,7841
Video 19291,94363,31992,1694
Video 19292,512426,28293,6516
Video 19293,989387,15850,4347
Video 19294,217588,2848,762
Video 19295,504786,30341,6966
Video 19296,273347,31778,7054
Video 19297,669468,22127,8044
Video 19298,395952,39023,2843
Video 19299,34014,28454,6813
Video 19300,557899,20456,2328
Video 19301,369418,7567,1773
Video 19302,244488,13305,5535
Video 19303,690982,43771,5194
Video 19304,770564,10032,1355
Video 19305,207705,48509,8333
Video 19306,992712,2938,7317
Video 19307,75933,3199,3792
Video 19308,56673,24867,9286
Video 19309,768209,48520,7953
Video 19310,513255,29889,1561
Video 19311,157368,46872,5823
Video 19312,530627,27271,2435
Video 19313,492435,40226,1004
Video 19314,181745,26399,427
Video 19315,875137,49138,1333
Video 19316,142875,14655,2505
Video 19317,856645,4834,87
Video 19318,660938,34967,5778
Video 19319,113767,132,8464
Video 19320,933449,35312,8581
Video 19321,23071,36771,1242
Video 19322,694184,4885,946
Video 19323,40604,49661,8889
Video 19324,802879,42190,6423
Video 19325,377093,468,1561
Video 19326,461127,44484,3728
Video 19327,454649,41355,9027
Video 19328,740673,28813,1367
Video 19329,786637,8302,9546
Video 19330,98891,30407,2468
Video 19331,547062,39815,4303
Video 19332,863708,31940,3652
Video 19333,251297,41514,7918
Video 19334,71635,26667,268
Video 19335,977289,17404,6721
Video 19336,816292,9015,2995
Video 19337,78995,41534,5027
Video 19338,917499,5431,5172
Video 19339,502525,23231,8156
Video 19340,479926,24002,5659
Video 19341,901758,1444,3009
Video 19342,623002,21770,1511
Video 19343,528493,42782,3691
Video 19344,902900,1635,9883
Video 19345,218556,37753,4776
Video 19346,625144,38168,5518
Video 19347,589854,28700,6884
Video 19348,186055,17520,4375
Video 19349,170538,43660,4539
Video 19350,643333,35403,3940
Video 19351,798288,7298,4356
Video 19352,379965,11502,6071
Video 19353,557341,17148,3043
Video 19354,764829,10932,884
Video 19355,183066,41410,6667
Video 19356,719959,25148,6948
Video 19357,505487,34250,2997
Video 19358,7544,2095,7346
Video 19359,401638,24016,4566
Video 19360,914239,12547,1885
Video 19361,366209,8961,7308
Video 19362,462490,12756,4123
Video 19363,847974,41397,5837
Video 19364,9036,12969,8462
Video 19365,701326,48996,8764
Video 19366,956050,24386,6823
Video 19367,223781,4597,7377
Video 19368,439781,46068,2686
Video 19369,113672,48604,7359
Video 19370,450083,231,9381
Video 19371,394022,11831,1948
Video 19372,975180,35108,1195
Video 19373,460435,48877,9861
Video 19374,775543,39244,9047
Video 19375,459967,10832,240
Video 19376,657907,44898,7317
Video 19377,302840,22515,6797
Video 19378,682531,45009,9376
Video 19379,410478,40793,5319
Video 19380,733923,18191,9160
Video 19381,204083,39628,4153
Video 19382,701471,48557,8328
Video 19383,430092,34454,3091
Video 19384,617895,6632,4299
Video 19385,22402,41009,6580
Video 19386,832148,18246,6207
Video 19387,388165,24005,8146
Video 19388,953209,39647,439
Video 19389,89616,41744,3974
Video 19390,894020,45575,8137
Video 19391,755957,4898,4569
Video 19392,709109,49086,6602
Video 19393,756952,2020,3761
Video 19394,665627,16943,3402
Video 19395,871696,47874,5496
Video 19396,222136,45362,6019
Video 19397,843933,12888,5722
Video 19398,103157,18982,6374
Video 19399,398401,23420,310
Video 19400,359644,40910,1455
Video 19401,700814,21775,9803
Video 19402,61478,9021,8319
Video 19403,261847,3708,8615
Video 19404,886768,40782,9204
Video 19405,828245,42658,2324
Video 19406,876661,5947,1382
Video 19407,698557,1708,784
Video 19408,993736,29982,1509
Video 19409,960533,18621,1535
Video 19410,125870,30764,4976
Video 19411,814106,1401,1420
Video 19412,771454,30463,6767
Video 19413,804530,45613,2321
Video 19414,547509,39032,6693
Video 19415,972005,110,2399
Video 19416,969021,12078,5027
Video 19417,967001,25690,3121
Video 19418,43974,16896,3530
Video 19419,507216,34522,2825
Video 19420,346782,28204,5130
Video 19421,843711,23822,6911
Video 19422,648948,23727,8495
Video 19423,66925,33876,6836
Video 19424,901451,7919,3693
Video 19425,153657,24413,6706
Video 19426,381975,37880,9953
Video 19427,630633,3999,7068
Video 19428,526536,7480,9564
Video 19429,991424,3844,7518
Video 19430,394848,17429,9584
Video 19431,440937,26563,97
Video 19432,527557,41813,9248
Video 19433,469526,13486,6822
Video 19434,496114,22857,8270
Video 19435,37387,37500,6112
Video 19436,992638,47020,9844
Video 19437,260989,32467,4258
Video 19438,550001,1633,316
Video 19439,368629,38798,2818
Video 19440,933580,5574,5623
Video 19441,92966,29624,7555
Video 19442,489490,10298,1060
Video 19443,416307,46475,1936
Video 19444,778211,23907,1710
Video 19445,145777,29094,7291
Video 19446,820429,42936,2149
Video 19447,151938,5626,4251
Video 19448,221396,27803,4621
Video 19449,954119,2294,8202
Video 19450,475449,20972,6549
Video 19451,700433,4893,2180
Video 19452,696890,17279,2677
Video 19453,489934,9745,82
Video 19454,249249,36118,138
Video 19455,997753,10340,2871
Video 19456,329893,15505,9297
Video 19457,430464,12826,5421
Video 19458,628926,11661,570
Video 19459,367782,8844,9162
Video 19460,822596,45945,1506
Video 19461,526866,8727,2257
Video 19462,597599,39080,855
Video 19463,733196,28151,472
Video 19464,760000,44169,357
Video 19465,968444,19584,8806
Video 19466,299862,10857,9990
Video 19467,877466,22735,9044
Video 19468,468569,17174,120
Video 19469,997238,28020,2913
Video 19470,163418,36893,589
Video 19471,422815,23551,1531
Video 19472,568478,15993,9081
Video 19473,603284,35635,7121
Video 19474,934205,31511,472
Video 19475,31781,14816,7786
Video 19476,760428,49303,6530
Video 19477,259882,38245,1281
Video 19478,801851,34311,6164
Video 19479,394642,3800,1359
Video 19480,319956,31373,6954
Video 19481,706041,929,7542
Video 19482,557438,32649,6126
Video 19483,476253,16188,55
Video 19484,946506,34946,7240
Video 19485,157433,12444,7242
Video 19486,612881,18226,8987
Video 19487,60945,49122,9801
Video 19488,556160,48739,6370
Video 19489,375292,16278,5732
Video 19490,827923,15371,3796
Video 19491,156234,14228,7701
Video 19492,556302,12126,914
Video 19493,491253,1586,7298
Video 19494,162871,34519,754
Video 19495,666695,19669,6287
Video 19496,177010,24767,3337
Video 19497,272839,19806,7730
Video 19498,864804,14323,3241
Video 19499,333396,2806,8295
Video 19500,224724,24761,9610
Video 19501,62127,11564,9224
Video 19502,183547,5222,3531
Video 19503,781365,1982,2333
Video 19504,486172,34876,5119
Video 19505,283352,47008,2763
Video 19506,647019,6073,8480
Video 19507,132804,18186,9999
Video 19508,304954,8487,599
Video 19509,98953,48818,2604
Video 19510,769861,33836,5085
Video 19511,199305,29024,7349
Video 19512,833940,16638,5848
Video 19513,432887,25212,4641
Video 19514,670774,12215,2388
Video 19515,376463,26842,7500
Video 19516,244464,49665,8251
Video 19517,793717,5390,2858
Video 19518,892207,41044,806
Video 19519,555576,17685,3266
Video 19520,789826,36440,45
Video 19521,351651,25925,1145
Video 19522,569879,10442,7690
Video 19523,593114,28951,3146
Video 19524,520420,1734,7975
Video 19525,223290,42895,9805
Video 19526,571711,32805,5088
Video 19527,206882,35651,6548
Video 19528,378597,25628,1260
Video 19529,475554,10929,4793
Video 19530,648832,25728,4922
Video 19531,169104,43906,383
Video 19532,83510,48561,3768
Video 19533,864246,15529,1088
Video 19534,783461,25715,710
Video 19535,566946,13382,4341
Video 19536,796194,15274,8456
Video 19537,127947,36490,3294
Video 19538,607798,16135,9975
Video 19539,972331,35923,108
Video 19540,953525,46512,8900
Video 19541,255817,19013,9102
Video 19542,811253,7056,3923
Video 19543,819616,47853,4827
Video 19544,433235,723,8280
Video 19545,358245,11036,3435
Video 19546,16591,40713,2415
Video 19547,13796,10232,2895
Video 19548,938825,28803,1993
Video 19549,324252,11822,1058
Video 19550,584357,43536,2024
Video 19551,630228,45583,3063
Video 19552,78186,4506,4399
Video 19553,769394,27225,9923
Video 19554,119808,15586,3346
Video 19555,677151,49465,1781
Video 19556,889875,10279,4796
Video 19557,320321,35654,7813
Video 19558,472113,3992,8578
Video 19559,933789,48318,6124
Video 19560,237589,49559,9135
Video 19561,623879,3011,612
Video 19562,880930,37610,3732
Video 19563,778777,38035,5880
Video 19564,654616,13670,3512
Video 19565,400168,38535,144
Video 19566,848821,15157,3660
Video 19567,413831,35958,2561
Video 19568,871305,18899,9823
Video 19569,938233,16379,1621
Video 19570,591443,21622,248
Video 19571,792856,34279,4551
Video 19572,614366,37854,7407
Video 19573,103793,39465,6445
Video 19574,803243,35123,1849
Video 19575,870565,24050,824
Video 19576,313122,14141,5362
Video 19577,146220,27540,7986
Video 19578,508075,32168,2240
Video 19579,552384,23261,4410
Video 19580,363736,2656,983
Video 19581,676136,18510,4532
Video 19582,395321,22222,7068
Video 19583,515434,49967,6845
Video 19584,666669,13125,1712
Video 19585,867477,10371,4996
Video 19586,376157,33277,8612
Video 19587,207167,33192,4911
Video 19588,843872,13504,2815
Video 19589,530264,21742,6200
Video 19590,50347,18184,1972
Video 19591,891526,44182,5260
Video 19592,893230,37566,5894
Video 19593,533510,15885,7444
Video 19594,694448,13086,6213
Video 19595,652082,47805,4429
Video 19596,136616,24057,4056
Video 19597,868693,42730,7341
Video 19598,23378,49484,88
Video 19599,871098,4271,9822
Video 19600,372029,49403,2735
Video 19601,135716,44370,3200
Video 19602,996188,45076,5128
Video 19603,277392,16498,5395
Video 19604,116567,38651,7192
Video 19605,451356,42768,5578
Video 19606,451740,35405,3794
Video 19607,234724,655,3717
Video 19608,77637,7518,929
Video 19609,45919,5946,8132
Video 19610,228699,34492,7593
Video 19611,548152,30797,68
Video 19612,386678,35941,4515
Video 19613,956772,13300,1440
Video 19614,908560,31967,5010
Video 19615,287466,46164,9767
Video 19616,429653,39169,8531
Video 19617,767244,28438,3566
Video 19618,892062,17275,9544
Video 19619,45626,20196,9134
Video 19620,450605,13914,9121
Video 19621,39253,29671,9098
Video 19622,744935,44682,9708
Video 19623,665713,10235,2231
Video 19624,782740,25763,9780
Video 19625,935617,21029,2452
Video 19626,531779,18325,4068
Video 19627,114939,28662,6445
Video 19628,740716,49016,2440
Video 19629,97011,781,317
Video 19630,702050,41678,4360
Video 19631,473851,41185,4557
Video 19632,185523,8861,1751
Video 19633,506279,47423,5353
Video 19634,829258,22631,6782
Video 19635,125823,47174,6020
Video 19636,258012,16063,4281
Video 19637,922499,41062,3774
Video 19638,990526,6743,741
Video 19639,364135,35013,2663
Video 19640,644508,11334,7160
Video 19641,164259,44359,1113
Video 19642,122941,31719,5913
Video 19643,512257,29645,9628
Video 19644,896915,18019,4670
Video 19645,277475,42697,4405
Video 19646,614578,34965,6183
Video 19647,798004,18873,3254
Video 19648,570408,10683,6218
Video 19649,816346,23023,3852
Video 19650,869108,34907,2340
Video 19651,842769,48608,2208
Video 19652,59197,15018,5685
Video 19653,803473,15379,771
Video 19654,525558,27595,164
Video 19655,995234,41531,502
Video 19656,631959,39665,4055
Video 19657,699097,49808,3498
Video 19658,516928,7538,2923
Video 19659,993092,36206,4250
Video 19660,330920,30838,285
Video 19661,537921,5636,3160
Video 19662,268968,13300,3540
Video 19663,118571,3639,8011
Video 19664,836695,44964,9528
Video 19665,806941,28690,3392
Video 19666,119493,42504,7699
Video 19667,607320,33637,5777
Video 19668,563934,16732,1049
Video 19669,74393,11828,5559
Video 19670,267353,37073,3392
Video 19671,95987,42704,4330
Video 19672,357024,46881,7551
Video 19673,300378,2668,1494
Video 19674,899464,23252,476
Video 19675,802411,36042,9901
Video 19676,238249,12597,4368
Video 19677,308061,18749,8832
Video 19678,716816,36823,8145
Video 19679,102641,14906,8207
Video 19680,197045,16027,2755
Video 19681,249983,13200,6776
Video 19682,257669,12620,9285
Video 19683,204874,6228,8239
Video 19684,276904,229,3503
Video 19685,998788,39683,9371
Video 19686,284319,38566,5772
Video 19687,326793,32224,5899
Video 19688,150329,38599,6579
Video 19689,368794,45155,8843
Video 19690,535321,12331,7879
Video 19691,445207,48962,3199
Video 19692,890025,44083,2706
Video 19693,889350,9459,7468
Video 19694,566499,6391,4395
Video 19695,686105,27755,7603
Video 19696,969336,17642,5541
Video 19697,169127,49849,7835
Video 19698,297013,17911,9241
Video 19699,882732,28356,7570
Video 19700,734010,10825,2686
Video 19701,898060,22726,6439
Video 19702,707914,46978,8468
Video 19703,588967,23616,4691
Video 19704,152622,5292,323
Video 19705,954035,2536,651
Video 19706,767530,12497,4575
Video 19707,739212,35638,1034
Video 19708,48943,46425,4445
Video 19709,965598,18775,115
Video 19710,420367,17924,9747
Video 19711,259523,29946,3629
Video 19712,450125,26160,551
Video 19713,230477,48372,5073
Video 19714,909750,10279,7564
Video 19715,692613,29894,458
Video 19716,795422,42867,3610
Video 19717,844293,42326,2751
Video 19718,964255,11435,3152
Video 19719,845601,19356,1368
Video 19720,180181,4373,5028
Video 19721,145983,30938,8291
Video 19722,540239,3023,7673
Video 19723,207503,32675,9581
Video 19724,131211,3990,4110
Video 19725,403331,42960,1892
Video 19726,904081,36332,9411
Video 19727,23413,12465,5557
Video 19728,576415,48061,9009
Video 19729,359886,45114,5079
Video 19730,968016,21781,4165
Video 19731,304864,33962,5410
Video 19732,899711,19379,8288
Video 19733,398224,24206,8510
Video 19734,264319,32902,1774
Video 19735,209714,38240,8482
Video 19736,284010,16359,9798
Video 19737,77851,3045,1917
Video 19738,267086,47729,9475
Video 19739,851441,31254,9342
Video 19740,810783,783,3352
Video 19741,637354,14861,9448
Video 19742,56941,32530,8797
Video 19743,525197,29010,4074
Video 19744,703619,694,8642
Video 19745,569603,30433,4999
Video 19746,857489,20910,1912
Video 19747,181455,516,221
Video 19748,231723,27764,6104
Video 19749,442141,6374,6185
Video 19750,665303,19842,2552
Video 19751,423399,20887,5033
Video 19752,198296,15238,6943
Video 19753,219203,38588,4856
Video 19754,780039,45385,5526
Video 19755,425115,4999,2431
Video 19756,526216,15404,2615
Video 19757,915393,241,9913
Video 19758,467414,1371,6532
Video 19759,302466,9968,772
Video 19760,725139,17577,2630
Video 19761,358349,29612,8515
Video 19762,440681,42227,3235
Video 19763,784649,15522,3457
Video 19764,259495,5457,2802
Video 19765,633297,6071,5775
Video 19766,345374,12616,9643
Video 19767,309755,32205,401
Video 19768,441977,18720,3297
Video 19769,669894,29183,9804
Video 19770,445600,43123,5629
Video 19771,136064,847,9665
Video 19772,245821,12730,6588
Video 19773,237370,9148,5424
Video 19774,163036,21477,8520
Video 19775,119262,24443,1067
Video 19776,387826,45542,7459
Video 19777,505927,45735,8163
Video 19778,632161,30029,3039
Video 19779,725413,2327,8685
Video 19780,24746,47869,8924
Video 19781,655442,16362,5143
Video 19782,343819,40210,8018
Video 19783,313002,31020,9797
Video 19784,986051,8215,6579
Video 19785,416267,20809,5941
Video 19786,962607,29558,8151
Video 19787,498620,48138,1387
Video 19788,451760,13379,8868
Video 19789,186624,46174,7767
Video 19790,653662,43983,7182
Video 19791,174202,25057,7191
Video 19792,914079,9850,1796
Video 19793,369212,33650,5365
Video 19794,515978,30771,9495
Video 19795,983876,37181,1501
Video 19796,654364,33666,4871
Video 19797,148245,37224,3350
Video 19798,538149,11321,5909
Video 19799,519960,49070,6628
Video 19800,881923,44952,4615
Video 19801,684223,38796,5321
Video 19802,153454,28309,2559
Video 19803,606746,16397,8039
Video 19804,43878,33118,9367
Video 19805,820105,1667,2021
Video 19806,533328,48738,3525
Video 19807,128815,28422,4620
Video 19808,77039,40557,9919
Video 19809,827253,45759,5044
Video 19810,799494,48049,4824
Video 19811,322284,2714,4547
Video 19812,410985,10375,9525
Video 19813,128761,1759,6368
Video 19814,796852,7547,4236
Video 19815,163916,13882,3362
Video 19816,713102,23806,725
Video 19817,518860,37462,1937
Video 19818,184368,42570,1904
Video 19819,607368,4561,9374
Video 19820,848796,47389,7933
Video 19821,184544,33750,1331
Video 19822,946534,47100,6985
Video 19823,574660,48097,427
Video 19824,329612,30092,4267
Video 19825,518101,40070,6319
Video 19826,170129,43059,9788
Video 19827,771535,20204,4218
Video 19828,782237,7937,3210
Video 19829,733792,28498,1967
Video 19830,610883,39154,8195
Video 19831,143618,30443,2622
Video 19832,573852,28566,1093
Video 19833,483515,11199,2311
Video 19834,442479,14801,2424
Video 19835,661495,16180,4875
Video 19836,286584,46722,3431
Video 19837,994183,49125,2559
Video 19838,125646,22449,1745
Video 19839,122610,46780,5771
Video 19840,133535,34105,8597
Video 19841,378951,8338,2155
Video 19842,737400,40208,5944
Video 19843,44937,6548,7884
Video 19844,770682,33681,4891
Video 19845,915548,14147,1151
Video 19846,266129,24967,8052
Video 19847,970802,3357,8603
Video 19848,966086,47286,2482
Video 19849,749503,31257,4929
Video 19850,704788,16120,9441
Video 19851,656665,13627,720
Video 19852,634269,2158,4161
Video 19853,249258,19829,6083
Video 19854,867841,11574,1397
Video 19855,345132,12219,1307
Video 19856,424173,26003,4478
Video 19857,579395,16721,2199
Video 19858,918339,14477,1338
Video 19859,328794,28676,2350
